date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:31:15	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sat,%2008%20Mar%202025%2020:31:14%20GMT	http://facebook.com/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/facebook.com/index.html	(from http://wordpress.blahlab.com/plexar/)
17:31:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Mar%202025%2020:31:14%20GMT	http://linkedin.com/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/linkedin.com/index.html	(from http://wordpress.blahlab.com/plexar/)
17:31:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Mar%202025%2020:31:15%20GMT	http://twitter.com/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/twitter.com/index.html	(from http://wordpress.blahlab.com/plexar/)
17:31:16	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sat,%2008%20Mar%202025%2020:31:15%20GMT	http://instagram.com/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/instagram.com/index.html	(from http://wordpress.blahlab.com/plexar/)
17:31:17	17336/17336	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:31:16%20GMT	http://wordpress.blahlab.com/plexar/about/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/about/index.html	(from http://wordpress.blahlab.com/plexar/)
17:31:19	75915/75915	---MC-	200	added ('OK')	application/json	date:Sat,%2008%20Mar%202025%2020:31:12%20GMT	http://wordpress.blahlab.com/plexar/wp-json/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-json/index.html	(from http://wordpress.blahlab.com/plexar/)
17:31:19	16063/16063	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:31:19%20GMT	http://wordpress.blahlab.com/plexar/portfolio/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/portfolio/index.html	(from http://wordpress.blahlab.com/plexar/)
17:31:42	154804/154804	---M--	200	added ('OK')	image/jpeg	etag:%2225cb4-5fef0416fb7c0%22	http://wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-2.jpg	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-2.jpg	(from http://wordpress.blahlab.com/plexar/)
17:31:43	11573/11573	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:31:42%20GMT	http://wordpress.blahlab.com/plexar/contact/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/contact/index.html	(from http://wordpress.blahlab.com/plexar/)
17:31:57	231160/231160	---M--	200	added ('OK')	image/jpeg	etag:%22386f8-5fef063a64340%22	http://wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-4.jpg	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-4.jpg	(from http://wordpress.blahlab.com/plexar/)
17:31:58	15524/15524	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:31:57%20GMT	http://wordpress.blahlab.com/plexar/blog/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/blog/index.html	(from http://wordpress.blahlab.com/plexar/)
17:32:09	164002/164002	---M--	200	added ('OK')	image/jpeg	etag:%22280a2-5fef066fcc140%22	http://wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-5.jpg	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-5.jpg	(from http://wordpress.blahlab.com/plexar/)
17:32:10	11683/11683	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:32:09%20GMT	http://wordpress.blahlab.com/plexar/sample-page/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/sample-page/index.html	(from http://wordpress.blahlab.com/plexar/)
17:32:42	191038/191038	---M--	200	added ('OK')	image/jpeg	etag:%222ea3e-5fef06abe0f00%22	http://wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-7.jpg	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-7.jpg	(from http://wordpress.blahlab.com/plexar/)
17:32:42	546150/546150	---M--	200	added ('OK')	image/jpeg	etag:%2285566-5fef01a653600%22	http://wordpress.blahlab.com/plexar/wp-content/uploads/2020/01/work-1.jpg	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/uploads/2020/01/work-1.jpg	(from http://wordpress.blahlab.com/plexar/)
17:32:42	16519/16519	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:32:41%20GMT	http://wordpress.blahlab.com/plexar/portfolios/portfolio-item/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/portfolios/portfolio-item/index.html	(from http://wordpress.blahlab.com/plexar/)
17:32:43	12881/12881	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:32:42%20GMT	http://wordpress.blahlab.com/plexar/portfolios/1973-luxury-urban-resort/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/portfolios/1973-luxury-urban-resort/index.html	(from http://wordpress.blahlab.com/plexar/)
17:32:43	12825/12825	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:32:42%20GMT	http://wordpress.blahlab.com/plexar/portfolios/strike-foundation-manager/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/portfolios/strike-foundation-manager/index.html	(from http://wordpress.blahlab.com/plexar/)
17:32:44	12783/12783	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:32:43%20GMT	http://wordpress.blahlab.com/plexar/portfolios/avenu-look-book/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/portfolios/avenu-look-book/index.html	(from http://wordpress.blahlab.com/plexar/)
17:33:21	512799/512799	---M--	200	added ('OK')	image/jpeg	etag:%227d31f-5fef068a80040%22	http://wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-6.jpg	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-6.jpg	(from http://wordpress.blahlab.com/plexar/)
17:33:21	12792/12792	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:33:21%20GMT	http://wordpress.blahlab.com/plexar/portfolios/luxury-lifestyle-website/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/portfolios/luxury-lifestyle-website/index.html	(from http://wordpress.blahlab.com/plexar/)
17:33:27	270615/270615	---M--	200	added ('OK')	image/jpeg	etag:%2242117-5fef06c5a0bc0%22	http://wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-8.jpg	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-8.jpg	(from http://wordpress.blahlab.com/plexar/)
17:33:27	12838/12838	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:33:26%20GMT	http://wordpress.blahlab.com/plexar/portfolios/revolutionary-brand/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/portfolios/revolutionary-brand/index.html	(from http://wordpress.blahlab.com/plexar/)
17:33:28	10869/10869	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Mar%202025%2020:33:27%20GMT	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/js/jquery.validate.js?ver=1.0	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/js/jquery.validate5152.js	(from http://wordpress.blahlab.com/plexar/)
17:33:29	12868/12868	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:33:28%20GMT	http://wordpress.blahlab.com/plexar/portfolios/theyre-not-shoes-theyre-shoots/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/portfolios/theyre-not-shoes-theyre-shoots/index.html	(from http://wordpress.blahlab.com/plexar/)
17:33:29	12858/12858	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:33:28%20GMT	http://wordpress.blahlab.com/plexar/portfolios/the-leader-barnd-of-fashion/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/portfolios/the-leader-barnd-of-fashion/index.html	(from http://wordpress.blahlab.com/plexar/)
17:33:38	280261/280261	---M-Z	200	added ('OK')	application/javascript	etag:%22446c5-592a9ada5b600-gzip%22	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/js/swiper.patched.js?ver=1.0	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/js/swiper.patched5152.js	(from http://wordpress.blahlab.com/plexar/)
17:33:38	12809/12809	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:33:37%20GMT	http://wordpress.blahlab.com/plexar/portfolios/5-plus-luxury-lifestyle/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/portfolios/5-plus-luxury-lifestyle/index.html	(from http://wordpress.blahlab.com/plexar/)
17:33:39	2729/2729	---M-Z	200	added ('OK')	application/javascript	etag:%22aa9-5907fbeddb340-gzip%22	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/js/modernizr-custom.js?ver=1.0	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/js/modernizr-custom5152.js	(from http://wordpress.blahlab.com/plexar/)
17:33:39	12252/12252	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2020:33:38%20GMT	http://wordpress.blahlab.com/plexar/portfolios/aisha-digital-design/	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/portfolios/aisha-digital-design/index.html	(from http://wordpress.blahlab.com/plexar/)
17:33:40	6616/6616	---M-Z	200	added ('OK')	application/javascript	etag:%2219d8-60c6d5b2e6640-gzip%22	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/js/app.js?ver=1.0	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/js/app5152.js	(from http://wordpress.blahlab.com/plexar/)
17:33:40	1916/1916	---M-Z	200	added ('OK')	application/javascript	etag:%2277c-5ff030119b500-gzip%22	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/js/utils.js?ver=1.0	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/js/utils5152.js	(from http://wordpress.blahlab.com/plexar/)
17:33:41	0/0	---M--	200	added ('OK')	application/javascript	etag:%220-5ff02f8a2f580%22	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/js/inline.js?ver=1.0	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/js/inline5152.js	(from http://wordpress.blahlab.com/plexar/)
17:33:41	1403/1403	---M-Z	200	added ('OK')	application/javascript	etag:%2257b-574a661196280-gzip%22	http://wordpress.blahlab.com/plexar/wp-includes/js/wp-embed.min.js?ver=5.2.4	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-includes/js/wp-embed.min4d2c.js	(from http://wordpress.blahlab.com/plexar/)
17:33:43	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2008%20Mar%202025%2020:33:41%20GMT	http://fonts.googleapis.com/robots.txt		(from http://wordpress.blahlab.com/plexar/)
17:33:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Mar%202025%2020:33:42%20GMT	http://s.w.org/robots.txt		(from http://wordpress.blahlab.com/plexar/)
17:33:48	408279/408279	---M--	200	added ('OK')	image/jpeg	etag:%2263ad7-5fef06e331180%22	http://wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-9.jpg	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-9.jpg	(from http://wordpress.blahlab.com/plexar/)
17:33:49	74508/74508	---M--	200	added ('OK')	text/html	etag:%221230c-58a7e74b3b500%22	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-brands-400.woff2	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-brands-400.html	(from http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/css/font-awesome.css?ver=1.0)
17:34:06	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-58a7e74b3b500%22	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-brands-400.eot	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-brands-400.eot	(from http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/css/font-awesome.css?ver=1.0)
17:34:12	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-58a7e74b3b500%22	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-brands-400.eot?	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-brands-400d41d.eot	(from http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/css/font-awesome.css?ver=1.0)
17:34:19	360052/360052	---M--	200	added ('OK')	image/jpeg	etag:%2257e74-5fef070862940%22	http://wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-10.jpg	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/uploads/2023/06/work-10.jpg	(from http://wordpress.blahlab.com/plexar/)
17:34:22	87352/87352	---M--	200	added ('OK')	application/font-woff	etag:%2215538-58a7e74b3b500%22	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-brands-400.woff	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-brands-400.woff	(from http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/css/font-awesome.css?ver=1.0)
17:34:23	689922/689922	---M--	200	added ('OK')	image/svg+xml	etag:%22a8702-58a7e74b3b500%22	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-brands-400.svg	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-brands-400.svg	(from http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/css/font-awesome.css?ver=1.0)
17:34:24	13580/13580	---M--	200	added ('OK')	text/html	etag:%22350c-58a7e74b3b500%22	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-regular-400.woff2	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-regular-400.html	(from http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/css/font-awesome.css?ver=1.0)
17:34:30	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-58a7e74b3b500%22	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-regular-400.eot	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-regular-400.eot	(from http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/css/font-awesome.css?ver=1.0)
17:34:30	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-58a7e74b3b500%22	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-regular-400.eot?	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-regular-400d41d.eot	(from http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/css/font-awesome.css?ver=1.0)
17:34:33	16804/16804	---M--	200	added ('OK')	application/font-woff	etag:%2241a4-58a7e74b3b500%22	http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-regular-400.woff	D:/_WORKS/2024/RRCHAGAS/rrchagas-2024/sitetime/teste/wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/fonts/font-awesome/fa-regular-400.woff	(from http://wordpress.blahlab.com/plexar/wp-content/themes/plexar-by-honryou/assets/css/font-awesome.css?ver=1.0)
